Employee,OrganizationalUnit,OrganizationalUnitDescription,Position,PositionDescription,EmployeeSubGroupDescription,Date,DayOfWeek,PT63DailyWorkSchedule,PT63DailyWorkScheduleDescription,StartTime,EndTime,PT63DailyWorkingHrs,DefaultCounterColumn,MaterializedViewLatestUpdateDate,,,,
18852228,50047264,CO NO Warks R&M 1,50074777,Distribution Operative,DOM Ann Hrs L1 Hr BH,31/12/2022 00:00,Friday,DDAY,DOM WKDAY,070000,163000,9,1,28/10/2022 05:30,,,,
18852240,00000000,,00000000,,,01/04/2021 00:00,Thursday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,00000000,,00000000,,,02/04/2021 00:00,Friday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,00000000,,00000000,,,03/04/2021 00:00,Saturday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,00000000,,00000000,,,04/04/2021 00:00,Sunday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,00000000,,00000000,,,05/04/2021 00:00,Monday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,00000000,,00000000,,,06/04/2021 00:00,Tuesday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,00000000,,00000000,,,07/04/2021 00:00,Wednesday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,00000000,,00000000,,,08/04/2021 00:00,Thursday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,00000000,,00000000,,,09/04/2021 00:00,Friday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,00000000,,00000000,,,10/04/2021 00:00,Saturday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,00000000,,00000000,,,11/04/2021 00:00,Sunday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,00000000,,00000000,,,12/04/2021 00:00,Monday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,00000000,,00000000,,,13/04/2021 00:00,Tuesday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,00000000,,00000000,,,14/04/2021 00:00,Wednesday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,00000000,,00000000,,,15/04/2021 00:00,Thursday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,00000000,,00000000,,,16/04/2021 00:00,Friday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,00000000,,00000000,,,17/04/2021 00:00,Saturday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,00000000,,00000000,,,18/04/2021 00:00,Sunday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,00000000,,00000000,,,19/04/2021 00:00,Monday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,00000000,,00000000,,,20/04/2021 00:00,Tuesday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,00000000,,00000000,,,21/04/2021 00:00,Wednesday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,00000000,,00000000,,,22/04/2021 00:00,Thursday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,00000000,,00000000,,,23/04/2021 00:00,Friday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,00000000,,00000000,,,24/04/2021 00:00,Saturday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,00000000,,00000000,,,25/04/2021 00:00,Sunday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,00000000,,00000000,,,26/04/2021 00:00,Monday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,00000000,,00000000,,,27/04/2021 00:00,Tuesday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,00000000,,00000000,,,28/04/2021 00:00,Wednesday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,00000000,,00000000,,,29/04/2021 00:00,Thursday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,00000000,,00000000,,,30/04/2021 00:00,Friday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,00000000,,00000000,,,01/05/2021 00:00,Saturday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,00000000,,00000000,,,02/05/2021 00:00,Sunday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,00000000,,00000000,,,03/05/2021 00:00,Monday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,50047222,CO NO Notts R&M 1,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,04/05/2021 00:00,Tuesday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50047222,CO NO Notts R&M 1,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,05/05/2021 00:00,Wednesday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50047222,CO NO Notts R&M 1,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,06/05/2021 00:00,Thursday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50047222,CO NO Notts R&M 1,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,07/05/2021 00:00,Friday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50047222,CO NO Notts R&M 1,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,08/05/2021 00:00,Saturday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,50047222,CO NO Notts R&M 1,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,09/05/2021 00:00,Sunday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,50047222,CO NO Notts R&M 1,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,10/05/2021 00:00,Monday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50047222,CO NO Notts R&M 1,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,11/05/2021 00:00,Tuesday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50047222,CO NO Notts R&M 1,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,12/05/2021 00:00,Wednesday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50047222,CO NO Notts R&M 1,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,13/05/2021 00:00,Thursday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50047222,CO NO Notts R&M 1,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,14/05/2021 00:00,Friday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50047222,CO NO Notts R&M 1,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,15/05/2021 00:00,Saturday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,50047222,CO NO Notts R&M 1,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,16/05/2021 00:00,Sunday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,50047222,CO NO Notts R&M 1,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,17/05/2021 00:00,Monday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50047222,CO NO Notts R&M 1,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,18/05/2021 00:00,Tuesday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50047222,CO NO Notts R&M 1,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,19/05/2021 00:00,Wednesday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50047222,CO NO Notts R&M 1,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,20/05/2021 00:00,Thursday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50047222,CO NO Notts R&M 1,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,21/05/2021 00:00,Friday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50047222,CO NO Notts R&M 1,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,22/05/2021 00:00,Saturday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,50047222,CO NO Notts R&M 1,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,23/05/2021 00:00,Sunday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,50047222,CO NO Notts R&M 1,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,24/05/2021 00:00,Monday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,50047222,CO NO Notts R&M 1,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,25/05/2021 00:00,Tuesday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,50047222,CO NO Notts R&M 1,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,26/05/2021 00:00,Wednesday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50047222,CO NO Notts R&M 1,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,27/05/2021 00:00,Thursday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50047222,CO NO Notts R&M 1,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,28/05/2021 00:00,Friday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50047222,CO NO Notts R&M 1,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,29/05/2021 00:00,Saturday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50047222,CO NO Notts R&M 1,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,30/05/2021 00:00,Sunday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,31/05/2021 00:00,Monday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,01/06/2021 00:00,Tuesday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,02/06/2021 00:00,Wednesday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,03/06/2021 00:00,Thursday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,04/06/2021 00:00,Friday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,05/06/2021 00:00,Saturday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,06/06/2021 00:00,Sunday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,07/06/2021 00:00,Monday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,08/06/2021 00:00,Tuesday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,09/06/2021 00:00,Wednesday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,10/06/2021 00:00,Thursday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,11/06/2021 00:00,Friday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,12/06/2021 00:00,Saturday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,13/06/2021 00:00,Sunday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,14/06/2021 00:00,Monday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,15/06/2021 00:00,Tuesday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,16/06/2021 00:00,Wednesday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,17/06/2021 00:00,Thursday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,18/06/2021 00:00,Friday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,19/06/2021 00:00,Saturday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,20/06/2021 00:00,Sunday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,21/06/2021 00:00,Monday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,22/06/2021 00:00,Tuesday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,23/06/2021 00:00,Wednesday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,24/06/2021 00:00,Thursday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,25/06/2021 00:00,Friday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,26/06/2021 00:00,Saturday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,27/06/2021 00:00,Sunday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,28/06/2021 00:00,Monday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,29/06/2021 00:00,Tuesday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,30/06/2021 00:00,Wednesday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,01/07/2021 00:00,Thursday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,02/07/2021 00:00,Friday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,03/07/2021 00:00,Saturday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,04/07/2021 00:00,Sunday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,05/07/2021 00:00,Monday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,06/07/2021 00:00,Tuesday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,07/07/2021 00:00,Wednesday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,08/07/2021 00:00,Thursday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,09/07/2021 00:00,Friday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,10/07/2021 00:00,Saturday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,11/07/2021 00:00,Sunday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,12/07/2021 00:00,Monday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,13/07/2021 00:00,Tuesday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,14/07/2021 00:00,Wednesday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,15/07/2021 00:00,Thursday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,16/07/2021 00:00,Friday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,17/07/2021 00:00,Saturday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,18/07/2021 00:00,Sunday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,19/07/2021 00:00,Monday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,20/07/2021 00:00,Tuesday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,21/07/2021 00:00,Wednesday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,22/07/2021 00:00,Thursday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,23/07/2021 00:00,Friday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,24/07/2021 00:00,Saturday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,25/07/2021 00:00,Sunday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,26/07/2021 00:00,Monday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,27/07/2021 00:00,Tuesday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,28/07/2021 00:00,Wednesday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,29/07/2021 00:00,Thursday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,30/07/2021 00:00,Friday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,31/07/2021 00:00,Saturday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,01/08/2021 00:00,Sunday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,02/08/2021 00:00,Monday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,03/08/2021 00:00,Tuesday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,04/08/2021 00:00,Wednesday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,05/08/2021 00:00,Thursday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,06/08/2021 00:00,Friday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,07/08/2021 00:00,Saturday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,08/08/2021 00:00,Sunday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,09/08/2021 00:00,Monday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,10/08/2021 00:00,Tuesday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,11/08/2021 00:00,Wednesday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,12/08/2021 00:00,Thursday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,13/08/2021 00:00,Friday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,14/08/2021 00:00,Saturday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,15/08/2021 00:00,Sunday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,16/08/2021 00:00,Monday,FREE,Free,000000,000000,0,1,28/10/2022 05:30,,,,
18852240,50073627,CO NO Derbys R&M 4,50102694,Distribution Operative,DOM Ann Hrs L1 Hr BH,17/08/2021 00:00,Tuesday,38CI,DOMCI 0330 WE,070000,153000,8,1,28/10/2022 05:30,,,,
